Actual,Predicted
1.612,2.4685972120573823
2.51,2.3911737275415703
0.455,1.1455951311538684
1.781,2.024144289577542
2.589,2.7576047738004235
1.458,2.1070297916244556
0.847,0.30610800916382175
2.167,1.7694257882559796
1.304,1.0787887734009445
1.585,1.6277989909933908
1.178,0.8705968363709218
2.15,2.3753439976480806
2.686,2.614977983304229
1.0,1.168300451797485
3.327,3.9792919065702748
1.867,1.7369335234749528
0.53,1.0551642214714292
1.497,2.134518654105996
3.458,2.605078715346778
1.245,1.2470256883484794
4.758,5.031470420898884
5.00001,3.2969370672894343
5.00001,5.696450769972614
1.759,2.2910066076068176
1.833,2.4065726689332365
2.531,2.9378824168240314
1.178,1.7820304037614818
1.435,1.7751448511283954
5.00001,2.9332791481329252
1.423,0.6156660316997673
1.21,1.8833914344883596
2.688,2.4045714697410503
3.302,2.9011072827019504
1.218,1.8086860048470967
4.169,2.9406295927695254
2.667,3.097711063093179
1.894,1.8730051332288085
4.436,3.0050517809920265
1.63,1.6466809083786345
3.825,2.982223416349001
1.063,1.5652634014431257
0.578,-0.017063731614314293
0.575,-0.26111958530957935
2.38,2.1895923969079334
2.189,2.588289616567913
1.186,1.5234297598003224
3.091,2.9056490867027236
2.132,2.3054064863535118
1.802,1.882419284482097
4.708,2.880871024225627
3.372,1.2375432632966437
0.953,1.2476833701737604
1.039,1.704909369890295
5.00001,2.4118180035578405
2.15,2.050137005355701
1.894,2.1697317312416544
1.714,1.7960820108127606
3.57,2.6207872332915514
1.962,2.3488361559534994
0.985,1.4024564554651349
1.788,1.9976965758679341
2.266,2.376941502955951
1.714,1.9200032211715552
2.714,2.021548347432649
2.168,2.5630942884868375
0.679,1.6877401062214545
1.713,1.7569341863274843
1.109,1.596655599450692
3.325,2.680839287876303
1.5,1.559326601338448
1.734,2.5765096000752976
2.375,2.9186649713376482
0.658,1.50581725740372
1.731,2.3432781414970307
3.212,2.4877781898839686
2.65,2.3620688292005028
0.875,0.3957385805020337
2.103,2.67636543633985
2.478,2.3787171841301102
3.757,3.2806120922784885
1.137,0.6306326312873409
5.00001,3.8090756702204445
0.456,0.8785294486292372
1.306,0.9609536859014227
1.986,2.089712948879047
4.367,2.604190207744722
0.926,1.3380124365231865
1.5,1.6998915890492086
3.599,2.8131074433662064
5.00001,4.904656457007199
0.938,1.4588930243935394
3.833,3.352879375293618
1.917,1.7468819429967013
2.672,2.796224702576744
2.802,2.2818766484407718
0.521,0.8521304318810579
1.102,0.744909150542874
1.646,1.3867186309735757
3.248,3.3938638112537447
1.227,1.6156240679438412
2.167,1.9344171002348318
0.736,1.5917780341525898
2.541,2.378693912632123
1.875,1.6801644861269338
1.66,2.673218230795463
1.579,2.031031180394983
1.938,1.9805386438235004
1.408,1.413366888234684
0.953,0.9286675583928812
2.27,3.011246867818379
2.656,2.606764823214803
0.902,2.01168759957185
1.832,1.8315318083838648
1.846,1.896554003215627
1.625,1.733076618646109
1.25,1.2314599305697058
0.972,1.5289249982624256
3.553,2.0192717990160176
1.362,1.788094722794753
1.25,1.7299800637350558
3.056,3.209125623354957
1.766,1.686473819908592
3.486,2.8401993786047655
2.992,2.6521339058142885
0.721,1.3926412401355819
1.095,2.0258044876121986
2.811,2.2387441289225833
1.563,1.6969729954651953
2.342,2.349805468304524
0.597,1.2809950047476235
2.5,2.8079713937079944
2.033,1.6765317516806917
1.731,1.7981651767397722
3.003,2.7646088248970173
2.38,2.199405033981229
1.79,2.0746596683372758
1.66,2.466111315713242
1.607,2.109573553719045
1.475,1.5393551581461011
1.921,1.692774371461475
0.564,0.6779103716579797
3.048,2.270637567980941
4.398,3.266046079542953
1.375,1.5863189761219658
1.375,1.473389335711488
1.346,1.604341197290971
2.625,2.557605965073485
0.834,1.1841273199874394
1.135,0.9300046652104399
0.714,1.5500191578903255
2.045,2.3145498409162073
2.824,3.014417900155962
1.457,2.035039362049119
2.647,3.141383874819695
2.75,1.8181188536247674
1.716,1.709130636483117
2.167,1.578342720720066
1.807,1.8904907121542536
2.125,0.008425388752449692
1.677,1.9861320910321751
0.425,0.969915855503352
2.384,2.0839813264333173
1.44,0.5391739592884903
0.436,0.9313226156792638
3.635,2.462599512334222
1.862,2.272094354365052
0.675,0.6247752447213912
1.596,2.613143290699604
1.956,1.6522317448767225
1.548,2.1041060861020924
4.507,3.9513856822194597
0.699,0.9062366252231655
1.322,1.7756727123760925
3.28,3.6213482702441624
2.728,2.7374436808403146
0.663,1.006671839528721
1.293,1.4040957292351024
0.771,0.6460963296953324
1.555,1.822640131591939
1.26,1.5794506370038732
2.403,1.9821287867225053
1.33,1.4686986361836247
0.949,1.1487123437154096
2.039,2.165315740814293
0.61,0.6622204582127154
1.392,1.6257889062835602
2.292,1.632330359323845
2.606,2.9925514333750627
2.511,1.9410435570807607
3.276,2.7005311389027113
1.679,2.39841034974242
2.12,2.1900260274989805
2.333,2.3477312514498294
2.554,2.7104374381578538
0.675,1.2817313962595023
1.62,2.1242845266745576
1.172,1.8482386921362917
1.097,0.6814243042851871
2.75,1.2412173236822923
1.118,0.4488664494484311
1.66,2.1727295442948673
0.927,0.9596133334679209
1.86,2.590880905710506
0.973,1.4824252533782385
2.413,2.915765340762327
2.585,2.8379591161674895
1.382,2.177108782405462
1.961,2.6190762883011516
4.192,4.255322489081941
1.388,2.060168834816892
3.766,3.2953540920948257
1.651,2.3954259881756244
1.818,1.5391635535304786
2.118,2.02978086597696
1.125,2.107518076023119
1.443,2.044520705805958
2.22,2.5635720801954847
0.536,0.4696656607042371
1.308,2.2343152458559743
2.276,2.5928591635205365
2.75,2.4636448260222963
1.919,2.0085241938100893
0.641,1.1175618921701016
0.681,1.160182931517511
2.552,2.3507025630468164
2.441,2.943302376994943
3.37,2.3353635157185977
2.083,1.25382846695679
5.00001,4.2044845557578086
1.721,1.7956688282225883
1.289,0.9392696938772502
1.449,1.542173864780608
0.72,0.6015753467015372
1.429,1.925569432877964
4.361,2.756158876776446
2.042,1.9678656044282405
1.957,2.6371825971470244
0.905,1.151908866853681
2.361,1.636397145814449
1.869,1.8576387745538696
1.625,1.7531695701677847
1.125,1.4062995022826215
0.58,1.2788564943125706
3.074,3.2904497651628404
3.538,2.6926026051988075
2.909,2.6667557730579006
3.586,2.7547450409876504
2.462,2.3043032323158386
0.721,1.5933260703130117
1.075,1.6357801367798999
0.786,1.1378962306326983
1.876,2.52878806276577
0.979,0.8583679108908271
1.866,2.211977526621304
1.969,1.842381586156975
1.115,1.3127067875486347
1.563,2.3575219907128826
2.182,2.7604376982522894
2.935,4.216765373805167
0.59,1.4503296881995524
1.628,1.6904148125565328
1.029,1.378310735128224
0.543,0.9608393045897969
1.663,1.6598532550488088
1.525,1.628625407626977
1.426,1.8000408231511216
1.5,1.7424655578586865
0.844,0.9808767378675185
2.1,1.4666350405122088
1.375,1.7020903757397718
3.5,2.4509823827459343
1.719,0.564915761546068
1.431,1.8656858403325245
4.523,3.086667503847991
1.76,2.0508716038508723
1.127,1.3394445281969638
0.684,1.2072519735356764
1.907,2.1934231850199026
3.318,3.905619218524336
1.84,2.2503716473341413
1.625,1.0829357927511722
1.294,2.0532963759747247
1.728,2.0397188968442137
1.911,2.1960023690658517
2.949,3.100505330188355
1.886,2.1173500883048035
0.638,0.8128447779304722
4.661,4.0686554143224924
1.868,2.0668128899114677
1.393,2.1227440329249347
3.303,2.3232319948457203
2.848,2.6593292559054333
1.988,2.142152991188638
0.693,0.8346553025585024
1.455,1.6352747816590707
1.662,2.148394798220174
2.738,2.412495164508236
1.49,1.5559446774317536
2.154,2.780854772719465
2.878,3.1612244489330763
4.063,2.8423969249744445
1.603,1.865305156878101
2.4,2.7344615750994663
0.609,1.2695614773851673
1.423,1.7584006725686905
0.848,0.8969650722151457
2.054,2.6708400748489893
3.968,2.559769985104573
1.354,1.5587688756832634
1.154,1.7980415565829233
1.625,2.120432067850892
4.25,1.8868276450004444
1.143,1.4532366449254397
5.00001,5.395265770842222
5.00001,3.894590230683818
0.487,0.7647076071729657
2.947,2.723655071248672
3.005,1.990219776891692
3.432,2.1502162350319693
0.92,1.4144099713090839
2.781,2.920710469995079
3.809,3.3393443698101635
3.398,2.21749785084355
0.968,1.4695709780902533
2.7,1.8484305959307932
1.9,2.3909636973861126
1.813,1.6625346059433141
1.006,1.539340637412721
1.708,1.4422319867216515
1.527,1.9078102368782055
3.536,2.302714534023089
2.0,1.489305633840189
2.134,2.347562958750146
1.531,2.027984901425185
3.797,2.224634627322345
2.75,2.138464147913311
0.786,2.0748809346018646
1.883,2.7112647298550527
1.38,1.821322926583214
5.00001,4.353204717331188
1.974,1.8817888312009288
2.446,2.487661497443156
1.653,2.4625601569927937
3.004,3.0440944901773292
0.882,1.2981766852551502
5.00001,4.918301284444098
1.631,1.8039574010102086
1.919,2.673128835672621
3.553,3.208761714883721
4.303,3.0170000551392633
0.427,0.7255521375395944
3.781,3.3508580379171065
2.64,2.186111454725058
1.119,2.3737593755640987
2.245,2.214932664658015
1.25,2.0223394658674394
0.641,0.04691712360623512
0.884,0.7113679344758594
3.892,2.481102862901359
1.938,0.7426934831460983
5.00001,2.383560830847557
1.875,4.272431827064615
2.103,2.4465220190284356
2.128,2.310833850188118
1.775,1.6364125711943345
1.813,1.0589599692907399
1.595,2.158171740795872
1.775,2.0430160393250674
1.161,1.303497134568154
5.00001,2.677067672241243
1.625,1.6052052123680767
1.355,1.8343266517929138
0.996,1.8904779470727604
1.185,1.5751439678957908
1.569,1.325037205092407
1.472,1.767856309139681
0.858,0.7896619081444456
5.00001,2.128359595952908
1.709,1.6388541163053674
2.579,3.1853663258630647
1.643,2.1230869855542664
4.389,2.3962875554658893
0.98,1.5669161378192626
2.887,2.9537043179082616
2.032,2.200955877614639
2.836,2.396452869983932
1.625,2.2436269959266255
0.953,1.6711629223743785
1.617,2.100182742760637
1.875,1.7531363033460394
1.58,1.6558036705919577
4.561,2.783447260238063
1.029,1.8007913913021127
1.654,2.204458939552538
0.544,0.7000048045247453
1.472,1.670061915788672
0.95,1.4603543916922632
1.43,2.012849394602199
0.972,1.01882482623612
1.129,1.417930081730205
1.733,2.148406202899345
3.931,3.15835704217033
0.63,0.6003698523151471
2.973,2.755126994634452
2.421,1.936066802312098
2.939,3.1036603202110626
1.131,1.6964159562510588
1.372,1.5631822147759706
2.971,1.789971706980893
2.435,2.563525862447385
0.988,0.27454452416957764
2.448,2.5169854370187537
3.278,2.731492528945715
4.375,2.837914578325929
1.635,1.8287128514025923
1.024,2.03532067624252
1.122,1.3963593870881823
1.659,2.7332727518370987
2.5,2.2870631861210313
1.581,1.9786649159766299
0.875,0.5166574432609465
1.35,1.5799071347834541
0.795,1.0399781592691966
1.621,1.2192913171882864
2.284,1.6893259166977757
1.406,1.6026045710803558
0.713,1.3759974472728587
2.663,2.8137906317649097
0.813,0.5208580240836724
1.85,2.554436643041278
3.293,3.7559624564206473
1.688,1.6303954995864345
1.104,2.1728071384010974
5.00001,2.5413688103174863
0.857,1.2996732225978889
0.633,0.5642937583533225
5.00001,4.95451775520678
1.838,1.6427555192238543
1.507,1.5911115016354742
2.429,2.7986271593611534
3.267,2.9519376856658823
2.204,2.214609594307099
2.407,2.6046221041562063
5.00001,5.63831781129398
0.984,1.5737478874412716
1.669,1.9223483109063508
2.054,2.628891292958862
0.901,1.209777158138806
1.898,1.8285899853185583
1.625,-0.010430738729688471
3.337,2.104902739700492
0.851,1.4533097664706673
1.344,1.462604384909767
1.446,1.7704777763359445
2.15,1.794024962709699
0.975,1.7709437909168386
2.1,2.243976565643848
3.12,3.2115482800919253
3.0,2.2801652893250264
2.024,2.39728909291955
2.541,3.234430025506917
1.16,1.543928848399574
1.67,1.6928149130677568
3.969,3.2832067023485294
2.27,1.7127478451880123
5.00001,2.811785101219691
5.00001,4.712246778234302
1.99,1.7839805168458795
3.691,3.6259126127277383
0.225,1.4178314272265524
0.957,1.2451833032849038
3.659,4.053634153907716
2.158,2.2870849230633468
2.055,1.9238716750780043
5.00001,3.347750316825916
2.508,2.1364386677555345
3.636,3.592948116529165
2.942,2.7634666768044696
1.714,1.579095969191215
2.613,2.6598215296391388
1.149,1.214253180636824
2.584,2.2026160140602613
1.063,1.2348068607541833
0.989,1.4414398294520865
2.42,2.3351032035354464
1.461,1.6576639531803394
1.546,2.0595675706167853
1.975,1.7027034291303451
2.896,2.7278202300844114
3.257,2.3302486598323284
0.533,1.0396576083530462
0.878,1.2387340971819967
1.783,1.6521168117295417
1.971,2.617799160247678
1.234,1.8992516600634417
2.929,2.7632038138818302
1.098,1.8382960325550783
1.242,2.1584101676860072
0.573,1.1083567715099392
4.047,3.2695995450952537
1.875,1.8196353911684469
0.637,0.5783521167374985
1.012,1.6356807783859892
5.0,3.1742720967989158
0.455,0.42129677822154576
4.635,3.1318216724619674
1.813,2.701058752318474
3.074,2.0041370899720334
3.718,4.2714969507918354
0.56,1.275170873525198
2.893,2.2697180423424967
1.282,1.5207018935050627
2.714,2.6073969295477113
1.821,2.5425234365601526
2.194,2.904573860277054
0.784,1.2055366426534206
0.961,0.9628100814992777
3.947,3.4809716212266366
2.225,2.610376054398756
0.875,1.226547982745366
1.375,2.1162114375936767
2.461,2.0130329913751694
1.757,2.2546000864676543
1.641,1.8012119041665002
1.328,1.6312315616886508
1.292,0.9962622879101275
2.241,2.125398060643249
1.039,1.129251427446519
1.128,0.9875878414139834
2.438,1.6490520602156877
0.886,1.1077565849703177
1.861,2.8629131138034722
1.861,0.9287916424617393
1.609,1.501119831675723
1.492,1.5071357953016644
0.764,0.2067178833142691
5.00001,3.166602804458414
0.956,0.9908813146721869
2.375,2.402276867571743
4.183,3.304853130492596
1.975,2.4128303819579884
0.664,0.7135147538885889
2.69,3.4289040008755265
2.19,2.085501451878706
1.569,2.011185295713169
1.342,2.1623841985709262
2.042,1.9074168749225464
2.188,2.289840236723144
1.818,2.4940136122900896
1.685,1.9993201059110604
2.992,2.3871024494796274
1.66,1.5278857077816852
1.935,1.9387446759289517
2.125,1.7384775307848983
3.862,2.5667506365139445
2.684,2.1573009327763586
1.281,2.0628384598783427
2.712,3.0380010599817595
0.884,1.476041193241386
1.015,1.0678711748381033
4.955,2.821877555640377
1.673,1.3008255549586778
1.413,0.427526016250944
5.00001,4.9505905951149245
3.213,3.202299784632217
0.821,0.9308219394684727
0.929,1.3974530787985913
1.68,2.060563457346923
1.35,1.7708808266339133
2.431,2.2074212933191504
1.571,2.1499485273307144
0.979,0.4383404285045671
1.777,2.1859202207445847
1.318,1.3232087473831982
2.688,2.230216299761558
3.143,1.6913872564507315
1.836,2.451235731387605
1.0,0.6611770568161361
2.322,2.618246748611327
1.381,1.6983622731819423
1.625,1.6382729337610726
4.573,2.8561939828736556
1.392,1.8300719966127872
2.445,2.291616273356091
0.616,1.0010999672936833
2.37,2.0250109993348033
1.125,0.8948644177461205
1.223,1.1162753940554424
5.00001,2.620379713374639
1.101,1.0293372893526254
3.009,2.980087196202369
1.675,1.442172271774659
2.464,2.262068687772178
2.793,3.6715892582689236
4.14,2.360628252512626
0.587,0.9278336130120124
2.949,3.299214889920634
3.652,2.7420816509557255
3.683,3.5652418292931074
2.392,1.6634472764838009
1.214,1.9198003855742343
2.15,2.3848507862048294
1.139,1.9501818776476867
2.364,2.186560451741208
1.717,1.8884487201493059
2.485,2.583177045688231
0.582,0.4180749329861868
0.678,0.31328213291953944
0.757,1.1519659997824476
1.78,2.0212659103007624
0.604,0.3796093986920539
2.261,2.8766809897196666
1.795,2.336102973681264
1.582,2.9617993826774978
2.786,2.47522068792734
4.808,3.28592722954712
1.923,1.450755213276402
1.417,1.4279245232728215
3.308,2.9736503846244418
1.0,1.5186753057537317
1.032,1.6897447927510285
0.535,0.7944712545338675
1.857,1.7143154389381436
1.929,1.6965744441893307
2.56,2.8724619940076295
1.385,1.5228212126697684
0.696,0.8227999673650785
2.468,2.4705699374940266
2.659,3.0074368697911424
1.625,1.173814034845904
3.227,2.822146906817963
1.489,2.4950184623583453
4.29,3.6458149849468953
5.00001,4.098583078430934
2.541,2.4605651943062696
3.281,2.3976714824024654
1.691,2.0116421005223586
2.554,2.6056335343669375
0.764,0.9623017607755671
1.514,2.6180298366983976
3.111,2.7950849843784695
1.875,1.9875809972894416
2.132,1.9799782546790539
2.083,1.7292117913055733
2.028,2.846261968862244
0.901,1.5476593281955573
0.924,1.0532173356993226
1.365,0.16358032785218768
0.922,0.18756173705651236
0.794,0.498555195473962
0.955,1.340933626024622
2.492,2.3976269490823157
1.117,1.9528177876893267
1.906,1.6091697727278174
1.918,2.554352748479431
5.00001,3.0150879260070624
0.508,1.8283064366295747
1.635,1.3979331114151137
3.689,2.8312385363726165
0.57,0.5093150946135196
0.75,1.2219656532227319
2.29,2.4857344609487484
3.409,2.907387246317768
2.766,2.51555288601633
1.884,2.0071201902818814
0.739,0.9775467559505628
1.5,2.2059989458785125
1.471,1.8805835439930902
1.863,1.6046017434110453
2.349,2.748549428477766
1.225,1.3757346078862795
3.989,2.8849023068467403
2.5,3.3927974013113555
1.136,1.6400343918103175
2.448,2.6349629456764774
2.25,1.484943504219757
1.869,2.8716823766119504
3.097,3.270054843385026
1.306,1.4667324021004333
3.423,2.8640173342248048
0.65,1.0713152182220682
2.789,1.9063584006256349
1.688,1.056515120273815
4.184,3.2861105817152847
1.09,1.7205290925166707
1.601,1.7074831894446376
3.45,3.0248530200148096
4.188,2.8283965407201705
2.091,2.029751940023729
0.975,0.5204294955331292
5.00001,4.413486261655656
1.086,0.7537723960191869
1.333,1.8730588251221079
0.509,0.8805065791260986
3.116,2.8814713371127283
3.655,3.169138028427163
1.75,1.6454062854524523
1.703,1.4938504995004322
2.795,2.716148744518158
1.259,1.6220435938650226
1.557,2.098148612403193
0.833,1.4944460610832806
1.563,2.8752817446617627
2.148,2.7027938235730247
1.103,1.2061251438672258
1.65,1.7418823126261742
3.495,2.771108507965373
5.00001,7.260292632322425
1.257,0.6386404806815094
1.931,2.37431839349086
5.00001,5.359252307153518
1.996,2.2668439424623728
5.00001,2.444723469681378
1.634,2.1552491557183657
1.375,1.1705855693160956
1.215,1.8180181845803034
3.812,2.6784698437825583
1.119,2.092231070037677
0.58,0.49655712121771955
0.638,1.305270140375022
3.632,2.729963503951943
2.064,2.2281239384263998
3.708,2.0963817713757606
0.818,0.8211114861967275
2.715,2.4226981090053883
1.97,2.6950372346838023
0.734,1.0185146425379301
3.017,2.0460182802056224
1.196,1.9458281667703687
2.581,2.8295229574367013
0.175,1.9082908744425993
1.457,2.041198340895569
1.02,1.8224964418183447
4.0,2.820978578327342
0.992,1.4042076632399727
4.854,3.668170104423737
4.771,4.22408841769726
0.669,1.1303986040188576
3.754,4.017066985143806
1.696,2.6590828468399366
2.476,2.7877066574980844
1.647,1.7661500479044747
3.094,2.150209149989955
1.853,2.427797711843546
2.302,2.8197637963179645
1.561,1.7231612677558914
3.025,3.1445058987125094
0.978,0.8014263118080791
2.513,2.422916838403502
2.813,2.464472551875865
1.531,1.494374745504686
3.556,2.853884751974128
1.013,1.4303581471709848
2.66,2.385137733544802
1.607,1.7033816440159057
3.058,1.9813150386830998
1.475,1.2399103753397682
1.863,2.0482670378262853
1.626,1.9694339252901187
4.847,3.3695122143899354
1.75,2.077911046602523
1.272,1.5580909651537453
3.651,2.653716711053221
2.365,1.3041520057928153
2.14,2.4941246351341064
2.258,2.9595543594594105
1.289,1.7397730071783855
0.735,2.227642695903782
1.147,2.3311020859413105
1.75,2.0521468879142404
3.181,1.9357364208069754
3.312,2.4923061509998305
1.925,2.1141853941920985
1.595,1.2322362926433854
1.627,2.3083532387990857
0.673,1.3358714635255637
2.129,1.6106557465716378
1.406,1.7498258391840977
1.865,1.827184426932753
3.932,3.6061377923619986
0.553,1.1387991385002536
4.098,2.804720280733612
1.918,1.9301397391992623
0.995,1.584449787206438
1.75,1.3671759936215082
1.58,1.7853237507226467
1.069,1.6502781241209448
2.772,2.2657100366174348
3.267,2.3709904154097003
0.96,0.959405955706579
4.318,4.243048341030402
1.722,1.955921999022209
1.125,1.1837981656859995
2.25,2.206037890281138
2.595,2.7521239163247984
2.915,2.744930760580857
0.504,0.7099986140301695
1.5,2.6790733930160044
2.246,2.5150898928876018
1.306,1.854709346573145
0.697,1.2909964808107333
3.53,3.0342624626036567
2.312,2.9460023553537127
2.051,2.0704985747840965
3.981,3.1166298162411934
1.413,2.106168094135562
1.733,1.9394357455151265
1.279,0.8957037445005938
2.895,2.0956259289496373
0.959,1.301684747918351
1.334,1.7121644019703055
1.468,2.1951545229225644
1.813,1.8219750887908504
0.546,0.7117115997595818
0.555,0.8292496493541677
1.5,2.078352906854178
1.028,0.808155753763593
0.933,1.1589999520587853
1.231,1.8565391272758944
2.318,1.3249582893994472
1.595,1.9513914905438696
1.083,-0.13653707171386742
0.431,0.741102387636289
1.056,1.1364799870124571
1.683,1.7708942455386492
0.283,2.2692808971806784
2.829,2.8096146297819757
2.343,2.612505271199211
2.125,1.475660965131084
2.056,1.8153907413797299
1.5,2.0064838268481537
1.93,2.191502358882026
0.14999,2.584992811613894
1.7,1.5802041319226419
1.683,2.282292406158895
0.935,1.710710322175018
1.918,1.9737718274339358
1.815,2.3883780419659004
1.954,2.667513438562594
1.219,1.7799058241421974
1.426,1.9801228231056385
1.583,2.0599274193268755
1.653,1.6578508634834321
1.55,1.8120867861496208
0.921,1.3657075672072594
0.681,0.7671734983690612
2.763,2.5780778975130048
3.352,3.9325870614762266
1.211,1.210150266400447
1.771,1.3921663237946902
1.875,1.5913659128078237
1.92,2.097901454393643
3.012,2.809520226747182
1.591,1.7751757199963478
5.00001,5.967509164858669
2.737,2.580266659671281
2.339,2.7752720282515426
5.00001,2.2487004385166216
2.228,2.780778776815197
1.402,1.356420985735106
1.598,1.6918900423624237
1.188,1.6535178486030517
5.00001,2.494829619445909
1.055,1.4726770838470884
2.178,1.9680986938250484
1.875,1.6486836898732378
2.873,3.375386838360164
1.31,1.950475447697734
0.558,0.5091128553960544
1.619,2.3642592762747157
2.536,1.585924970127266
1.55,1.913415911153038
3.115,3.0695407702321305
0.878,0.04866158807953269
1.058,1.8699240209248629
1.37,1.729819309457703
1.563,1.7281559916022786
1.547,2.067502164108582
1.674,1.1423223245778829
4.578,2.8275866612655562
5.00001,2.9229337939539093
1.883,2.989723044195493
4.429,2.2882197731015737
5.00001,4.85474464595093
5.00001,3.431412537189793
1.875,1.8724727344030043
0.574,0.7455558284956609
3.875,2.712539368774337
2.72,3.0617805809323784
1.676,1.7038519737044666
4.037,2.772947866999857
1.917,1.5202179289013458
5.00001,2.1556231796984875
1.871,2.2743984958885264
0.964,1.7041902804184303
0.924,0.710377177644645
2.139,2.3887812979298886
1.55,2.3884155663031734
1.33,1.7997260716213361
2.75,1.1421175874379799
2.385,2.1913236085947077
1.583,1.654295375816858
0.705,1.1911224232803548
2.223,2.2462847314263072
4.119,3.2900597567802095
1.851,1.7355584347094037
5.00001,2.459111467826169
1.398,1.673185915887963
1.781,2.344349212465154
1.593,2.0371806665358605
1.25,1.6887634805286353
1.971,2.8007643411635215
0.64,0.8702697050928947
1.946,1.9475045171936287
1.625,0.629068488260252
0.844,1.1910588693158672
0.613,0.5666254598004556
3.682,3.110633820533998
1.221,1.539241410613485
0.861,0.8026625394526334
2.099,2.141804667704619
1.708,2.018906809015405
1.75,2.177510722015171
1.266,1.4050471268069273
2.822,2.2292911410604646
2.077,2.6107462183958106
1.042,1.670690590761275
2.143,2.7412514762828977
0.803,1.23370967404162
2.731,2.8523654231933904
2.375,2.7252083930137445
0.738,1.0685383381925107
1.844,1.99828873225497
3.42,2.329744472758321
1.297,1.7147114422915166
2.24,3.0107105982064297
1.569,1.943365662646812
3.949,3.1195891074960116
1.577,2.3097509420160947
1.199,1.745428312970482
3.169,2.670177578224596
2.125,2.611413792536652
0.683,1.0000804151678224
1.651,2.108921325242008
0.936,1.2844127681887656
0.888,1.5532010654231954
1.847,2.3623823600454443
3.271,3.0877243842161306
1.343,1.356619222609524
5.00001,2.5473407134651964
1.621,2.0898304163426573
5.00001,5.376587597398981
2.292,1.9489969099148254
1.125,1.4474930584373809
3.542,2.690321899976979
3.621,2.935608222773965
1.625,1.3137410395632472
1.005,1.5456299961446334
0.677,0.5092866472399535
0.571,0.8778080572741658
1.648,2.4612290740385703
2.042,2.0368712393356816
3.424,2.8882476427249983
1.815,1.5516183212721302
3.045,1.9576461920018602
2.353,3.011253588632016
1.053,1.8924300388686888
2.914,2.3118712067809
1.596,2.469273258767707
1.118,1.3280802207968136
1.196,1.3713179050367117
3.297,2.667899658166448
1.367,2.293823079627515
1.014,1.456397271184386
1.186,1.0716669688840454
1.333,1.2442209978694407
0.525,0.6738646022786412
2.346,2.9854151003908314
0.75,1.7563628769682893
1.763,2.1898763976018216
3.468,2.732458520711482
2.518,2.567083270046666
0.542,1.1719694606957418
0.675,1.777858073572851
1.425,2.128208782768212
1.016,1.3884202765906508
2.273,3.018786212402553
3.372,2.5008837622901368
1.188,1.9088733864041956
0.675,0.7854213707223039
2.02,2.3068458251139248
0.942,1.1376898594986002
0.962,0.8807371129318611
2.25,2.561016994256846
2.587,1.8385825544761474
1.031,1.1706126158667942
1.172,1.5084635959977106
1.648,1.0287013311764852
1.44,2.019414344614475
5.00001,3.4668444008912616
1.554,0.750713665415347
1.147,1.3787070162007353
1.231,2.121775148079152
2.268,2.47991966464388
1.804,1.0850728890335333
3.109,3.2882230462666513
1.488,2.0728365258063164
0.847,1.310609172924707
0.637,1.105978483385158
2.62,2.194510144478521
4.381,3.7678819564759607
2.265,2.260600136878878
0.876,0.907210990350741
3.455,3.026566010254676
1.401,1.4057431626169716
3.667,2.1055017379019034
2.708,2.4603300716631935
1.688,2.3486386278141964
2.938,3.0962651298034984
2.518,3.1929138596207665
0.851,0.7427262394671388
2.675,3.014391297611951
1.409,2.1775868668662355
2.855,1.8366619559607216
1.513,1.956550758914581
2.25,2.130492990206001
0.446,0.9199144666408685
4.5,1.570128243495624
2.293,3.0380666229276443
2.25,0.5375388392126652
1.38,1.879353188257788
0.969,1.0599804188437787
1.612,2.078300130297727
1.443,0.931853820677695
4.5,1.5533564242208655
1.225,1.781978988975375
2.487,2.344310309263413
1.342,2.038805737477155
3.481,3.4121148251039557
0.783,0.2322545261216149
1.078,1.022539657575095
1.469,1.8832825680334864
1.883,2.240465710887385
1.625,1.1817713080934027
0.586,0.47322690527698086
1.837,2.0101427223319988
1.804,1.8702015601630677
1.75,1.9350669000167926
1.372,2.632580738608887
1.1,3.4369307460839593
2.334,2.625225511494911
1.283,0.6404045071091673
3.5,1.5019237204685751
1.552,1.987180448627477
2.567,2.7205608277735607
0.859,1.1710401029042572
0.732,0.7257988558719077
2.583,1.9047604646046494
0.628,0.5157267012368081
4.85,2.7655213795352225
1.24,1.9090389788095266
1.585,2.216595717503374
0.973,1.4152377560629432
1.867,2.5854809767524713
3.441,3.461131988036172
1.667,2.15832349064258
1.089,0.6631182837125138
4.829,2.595899884002854
2.044,2.5040661921025062
2.307,2.3118912090059354
0.53,0.8674918818012216
1.785,1.769307779361796
5.00001,3.554318013423604
5.00001,5.871172652410614
0.849,1.186552723388182
5.00001,2.667165003561756
2.468,3.1119242273860976
1.563,1.721400235231954
2.346,1.848445745813578
0.488,0.7627208363345233
1.458,1.9815658885132947
2.715,2.894226174836348
5.00001,2.3219179303666238
0.875,2.3222385648263426
0.691,0.7693950631101885
1.393,1.6785707474134668
2.734,2.190218390607555
2.297,2.3004048891883997
0.682,0.6669524553591657
1.143,1.3616178188180896
1.599,2.1703821747573926
1.166,1.531508285303353
2.099,2.5208207348808003
0.689,0.46323760796676794
1.014,1.7084893320346097
2.14,2.316589596474728
3.553,3.419832831772709
0.903,2.038185052082703
1.593,2.136504317769557
0.639,0.9177502621636364
